Genus,Label,Type,Value,Unit,file,site,surber,date,ln_a,b,base,logdw,dw
Coloburiscus,Coloburiscus,Perimeter,1.4,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-2.813413575,6.00E-05
Coloburiscus,Coloburiscus,Perimeter,1.28,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-3.034755607,4.81E-05
Coloburiscus,Coloburiscus,Perimeter,0.87,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-3.988477306,1.85E-05
Coloburiscus,Coloburiscus,Distance,0.7,mm,Murray_s1b_05-02-16.csv,Murray,s1,05-02-16,-3.6445,2.47,2.718281828,-4.525487112,1.08E-05
Coloburiscus,Coloburiscus,Perimeter,1.13,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-3.342622447,3.53E-05
Coloburiscus,Coloburiscus,Perimeter,1.43,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-2.761044122,6.32E-05
Coloburiscus,Coloburiscus,Perimeter,1.68,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-2.36307933,9.41E-05
Coloburiscus,Coloburiscus,Perimeter,1.06,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-3.500575797,3.02E-05
Coloburiscus,Coloburiscus,Perimeter,1.07,mm,Murray_s1b_05-02-16.csv,Murray,s1,05-02-16,-3.6445,2.47,2.718281828,-3.477383138,3.09E-05
Coloburiscus,Coloburiscus,Perimeter,1.39,mm,Murray_s2a_05-02-16.csv,Murray,s2,05-02-16,-3.6445,2.47,2.718281828,-2.831119744,5.89E-05
Coloburiscus,Coloburiscus,Perimeter,1.62,mm,Murray_s2a_05-02-16.csv,Murray,s2,05-02-16,-3.6445,2.47,2.718281828,-2.452907411,8.60E-05
Coloburiscus,Coloburiscus,Perimeter,1.86,mm,Murray_s2a_05-02-16.csv,Murray,s2,05-02-16,-3.6445,2.47,2.718281828,-2.111676075,0.000121035
Coloburiscus,Coloburiscus,Perimeter,1.58,mm,Murray_s2a_05-02-16.csv,Murray,s2,05-02-16,-3.6445,2.47,2.718281828,-2.514660628,8.09E-05
Coloburiscus,Coloburiscus,Perimeter,1.4,mm,Murray_s2a_05-02-16.csv,Murray,s2,05-02-16,-3.6445,2.47,2.718281828,-2.813413575,6.00E-05
Coloburiscus,Coloburiscus,Perimeter,1.19,mm,Murray_s2a_05-02-16.csv,Murray,s2,05-02-16,-3.6445,2.47,2.718281828,-3.214835331,4.02E-05
Coloburiscus,Coloburiscus,Perimeter,1.27,mm,Murray_s3e_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-3.054128256,4.72E-05
Coloburiscus,Coloburiscus,Perimeter,1.29,mm,Murray_s3e_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-3.015533721,4.90E-05
Coloburiscus,Coloburiscus,Perimeter,1.06,mm,Murray_s2a_05-02-16.csv,Murray,s2,05-02-16,-3.6445,2.47,2.718281828,-3.500575797,3.02E-05
Coloburiscus,Coloburiscus,Perimeter,2.06,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-1.859416222,0.000155764
Coloburiscus,Coloburiscus,Distance,1.09,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-3.43164109,3.23E-05
Coloburiscus,Coloburiscus,Perimeter,1.56,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-2.546126021,7.84E-05
Coloburiscus,Coloburiscus,Perimeter,1.83,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-2.151839562,0.00011627
Coloburiscus,Coloburiscus,Perimeter,1.73,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-2.290640121,0.000101202
Coloburiscus,Coloburiscus,Perimeter,1.56,mm,Murray_s3d_05-02-16.csv,Murray,s3,05-02-16,-3.6445,2.47,2.718281828,-2.546126021,7.84E-05
Coloburiscus,Coloburiscus,Perimeter,3.79,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.353555932,0.000702187
Coloburiscus,Coloburiscus,Perimeter,6.19,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.858149665,0.002358792
Coloburiscus,Coloburiscus,Perimeter,3.51,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.543128387,0.000580928
Coloburiscus,Coloburiscus,Perimeter,7.35,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.282409774,0.003605317
Coloburiscus,Coloburiscus,Perimeter,6.49,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.975048452,0.002651296
Coloburiscus,Coloburiscus,Perimeter,7.68,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.390890282,0.004018426
Coloburiscus,Coloburiscus,Perimeter,3.73,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.392971662,0.000675048
Coloburiscus,Coloburiscus,Perimeter,4.08,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.171440438,0.00084245
Coloburiscus,Coloburiscus,Perimeter,9.08,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.804503257,0.006076952
Coloburiscus,Coloburiscus,Perimeter,6.98,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.154830825,0.003173486
Coloburiscus,Coloburiscus,Perimeter,7.18,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.224609477,0.003402837
Coloburiscus,Coloburiscus,Perimeter,7.82,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.435510851,0.004201791
Coloburiscus,Coloburiscus,Perimeter,7.73,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.406918891,0.004083355
Coloburiscus,Coloburiscus,Perimeter,5.28,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.465397462,0.001592647
Coloburiscus,Coloburiscus,Perimeter,3.95,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.25142252,0.000777694
Coloburiscus,Coloburiscus,Perimeter,1.07,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.477383138,3.09E-05
Coloburiscus,Coloburiscus,Perimeter,7.49,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.329014931,0.003777321
Coloburiscus,Coloburiscus,Perimeter,5.71,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.658780989,0.001932435
Coloburiscus,Coloburiscus,Perimeter,4.74,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.198911726,0.001220074
Coloburiscus,Coloburiscus,Perimeter,4.35,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.013165662,0.000986921
Coloburiscus,Coloburiscus,Perimeter,4.15,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.129422414,0.000878603
Coloburiscus,Coloburiscus,Distance,0.75,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-4.355074719,1.28E-05
Coloburiscus,Coloburiscus,Perimeter,5.34,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.493307364,0.001637724
Coloburiscus,Coloburiscus,Perimeter,1,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.6445,2.61E-05
Coloburiscus,Coloburiscus,Perimeter,3.65,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.446523896,0.000639848
Coloburiscus,Coloburiscus,Perimeter,3.58,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.494353882,0.000609965
Coloburiscus,Coloburiscus,Perimeter,4.88,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.270808694,0.001311024
Coloburiscus,Coloburiscus,Perimeter,6.99,mm,Onehor_s2m_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.158366975,0.003184728
Coloburiscus,Coloburiscus,Perimeter,8.5,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.641463425,0.005162719
Coloburiscus,Coloburiscus,Perimeter,6.54,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.994004799,0.002702034
Coloburiscus,Coloburiscus,Perimeter,1.05,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.523988294,2.95E-05
Coloburiscus,Coloburiscus,Perimeter,2.08,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-1.835551302,0.000159526
Coloburiscus,Coloburiscus,Perimeter,6.41,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.9444124,0.002571302
Coloburiscus,Coloburiscus,Distance,0.95,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.771194437,2.30E-05
Coloburiscus,Coloburiscus,Perimeter,5.7,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.654451453,0.001924087
Coloburiscus,Coloburiscus,Perimeter,4.72,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.188467736,0.001207398
Coloburiscus,Coloburiscus,Perimeter,6.99,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.158366975,0.003184728
Coloburiscus,Coloburiscus,Perimeter,4.44,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.03741631,0.001038125
Coloburiscus,Coloburiscus,Perimeter,6.86,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.111997382,0.003040425
Coloburiscus,Coloburiscus,Perimeter,4.04,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.19577561,0.000822197
Coloburiscus,Coloburiscus,Perimeter,5.45,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.543670554,0.001722317
Coloburiscus,Coloburiscus,Perimeter,5.31,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.479391834,0.001615092
Coloburiscus,Coloburiscus,Perimeter,7,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.161898069,0.003195994
Coloburiscus,Coloburiscus,Perimeter,1.36,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-2.885012791,5.59E-05
Coloburiscus,Coloburiscus,Perimeter,7.22,mm,Onehor_s2n_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.238331734,0.003449853
Coloburiscus,Coloburiscus,Perimeter,5.62,mm,Onehor_s2k_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.619539211,0.001858072
Coloburiscus,Coloburiscus,Perimeter,7.11,mm,Onehor_s2k_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.200410543,0.00332148
Coloburiscus,Coloburiscus,Perimeter,1.32,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-2.95874961,5.19E-05
Coloburiscus,Coloburiscus,Perimeter,3.38,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.636346997,0.000529222
Coloburiscus,Coloburiscus,Perimeter,1.06,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.500575797,3.02E-05
Coloburiscus,Coloburiscus,Distance,0.92,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.850452574,2.13E-05
Coloburiscus,Coloburiscus,Perimeter,1.36,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-2.885012791,5.59E-05
Coloburiscus,Coloburiscus,Perimeter,1.05,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-3.523988294,2.95E-05
Coloburiscus,Coloburiscus,Distance,2.31,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-1.576498614,0.000206698
Coloburiscus,Coloburiscus,Perimeter,0.73,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-4.42183554,1.20E-05
Coloburiscus,Coloburiscus,Distance,0.72,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-4.455905046,1.16E-05
Coloburiscus,Coloburiscus,Distance,0.75,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-4.355074719,1.28E-05
Coloburiscus,Coloburiscus,Perimeter,4.68,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.167446332,0.001182282
Coloburiscus,Coloburiscus,Perimeter,3.47,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.571438152,0.000564713
Coloburiscus,Coloburiscus,Perimeter,3.98,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.232733906,0.000792364
Coloburiscus,Coloburiscus,Perimeter,3.18,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.787003443,0.000455207
Coloburiscus,Coloburiscus,Perimeter,5.8,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.697409057,0.002008542
Coloburiscus,Coloburiscus,Perimeter,5.25,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.45132335,0.001570389
Coloburiscus,Coloburiscus,Distance,0.82,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-4.134673819,1.60E-05
Coloburiscus,Coloburiscus,Distance,5.59,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.60631884,0.001833669
Coloburiscus,Coloburiscus,Perimeter,6.49,mm,Onehor_s2m_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.975048452,0.002651296
Coloburiscus,Coloburiscus,Perimeter,2.96,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.964082507,0.000381333
Coloburiscus,Coloburiscus,Perimeter,1.21,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.173667712,4.18E-05
Coloburiscus,Coloburiscus,Perimeter,1.29,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.015533721,4.90E-05
Coloburiscus,Coloburiscus,Perimeter,7.29,mm,Onehor_s1b_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,1.262163759,0.003533058
Coloburiscus,Coloburiscus,Perimeter,3.75,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.379763075,0.000684023
Coloburiscus,Coloburiscus,Perimeter,3.5,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.550175467,0.000576849
Coloburiscus,Coloburiscus,Perimeter,3.84,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.321183254,0.00072529
Coloburiscus,Coloburiscus,Perimeter,6.41,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.9444124,0.002571302
Coloburiscus,Coloburiscus,Perimeter,8.63,mm,Onehor_s2l_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.678953928,0.005359946
Coloburiscus,Coloburiscus,Perimeter,4.13,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.141354804,0.000868181
Coloburiscus,Coloburiscus,Perimeter,4.75,mm,Onehor_s1a_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.204117207,0.001226442
Coloburiscus,Coloburiscus,Distance,1.36,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-2.885012791,5.59E-05
Coloburiscus,Coloburiscus,Distance,1.2,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.194165755,4.10E-05
Coloburiscus,Coloburiscus,Distance,0.92,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-3.850452574,2.13E-05
Coloburiscus,Coloburiscus,Perimeter,10.49,mm,Onehor_s2m_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,2.161043384,0.00868019
Coloburiscus,Coloburiscus,Perimeter,4.46,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.048517453,0.001049714
Coloburiscus,Coloburiscus,Perimeter,3.47,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.571438152,0.000564713
Coloburiscus,Coloburiscus,Perimeter,3.56,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.508191454,0.000601583
Coloburiscus,Coloburiscus,Perimeter,3.38,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.636346997,0.000529222
Coloburiscus,Coloburiscus,Perimeter,3.87,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.301961367,0.000739367
Coloburiscus,Coloburiscus,Perimeter,1.29,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-3.015533721,4.90E-05
Coloburiscus,Coloburiscus,Perimeter,3.86,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.308352056,0.000734657
Coloburiscus,Coloburiscus,Perimeter,1.77,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-2.23418052,0.00010708
Coloburiscus,Coloburiscus,Perimeter,6.73,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.064740606,0.002900087
Coloburiscus,Coloburiscus,Perimeter,9.84,mm,Onehor_s2l_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,2.003045607,0.007411595
Coloburiscus,Coloburiscus,Perimeter,3.65,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.446523896,0.000639848
Coloburiscus,Coloburiscus,Perimeter,3.19,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.779248335,0.000458751
Coloburiscus,Coloburiscus,Perimeter,8.83,mm,Onehor_s2l_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.735542887,0.005672006
Coloburiscus,Coloburiscus,Perimeter,1.15,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.299288002,3.69E-05
Coloburiscus,Coloburiscus,Perimeter,3.12,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.834052485,0.000434286
Coloburiscus,Coloburiscus,Perimeter,1.17,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.25670074,3.85E-05
Coloburiscus,Coloburiscus,Perimeter,7.61,mm,Onehor_s2m_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.368274035,0.003928564
Coloburiscus,Coloburiscus,Perimeter,4.15,mm,Onehor_s3g_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-0.129422414,0.000878603
Coloburiscus,Coloburiscus,Perimeter,9.35,mm,Onehor_s2m_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.876879569,0.006533087
Coloburiscus,Coloburiscus,Distance,1.18,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.235679337,3.93E-05
Coloburiscus,Coloburiscus,Perimeter,2.48,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-1.401101356,0.000246326
Coloburiscus,Coloburiscus,Perimeter,6.15,mm,Onehor_s2n_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.842136643,0.002321322
Coloburiscus,Coloburiscus,Distance,7.23,mm,Onehor_s2n_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.24175042,0.003461668
Coloburiscus,Coloburiscus,Perimeter,3.17,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.794782977,0.000451679
Coloburiscus,Coloburiscus,Perimeter,0.83,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-4.104734058,1.65E-05
Coloburiscus,Coloburiscus,Perimeter,0.8,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-4.195664572,1.51E-05
Coloburiscus,Coloburiscus,Perimeter,3.3,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.695511502,0.000498819
Coloburiscus,Coloburiscus,Perimeter,1.43,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-2.761044122,6.32E-05
Coloburiscus,Coloburiscus,Perimeter,4.61,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.130222807,0.001139082
Coloburiscus,Coloburiscus,Perimeter,5.65,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,0.632689197,0.001882667
Coloburiscus,Coloburiscus,Perimeter,2.99,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.939174733,0.00039095
Coloburiscus,Coloburiscus,Perimeter,5.45,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.543670554,0.001722317
Coloburiscus,Coloburiscus,Perimeter,3.44,mm,Onehor_s2p_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.592885465,0.00055273
Coloburiscus,Coloburiscus,Perimeter,0.97,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-3.719734242,2.42E-05
Coloburiscus,Coloburiscus,Distance,4.13,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.141354804,0.000868181
Coloburiscus,Coloburiscus,Perimeter,2.87,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-1.040349286,0.000353331
Coloburiscus,Coloburiscus,Perimeter,7.67,mm,Onehor_s2n_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.387672041,0.004005515
Coloburiscus,Coloburiscus,Perimeter,2.81,mm,Onehor_s1c_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-1.092534326,0.000335365
Coloburiscus,Coloburiscus,Perimeter,0.89,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-3.932338526,1.96E-05
Coloburiscus,Coloburiscus,Perimeter,6.05,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.801643933,0.002229203
Coloburiscus,Coloburiscus,Perimeter,3.24,mm,Onehor_s1d_25-01-16.csv,Onehor,s1,25-01-16,-3.6445,2.47,2.718281828,-0.740833875,0.000476716
Coloburiscus,Coloburiscus,Perimeter,0.78,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-4.258199558,1.41E-05
Coloburiscus,Coloburiscus,Perimeter,1.39,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-2.831119744,5.89E-05
Coloburiscus,Coloburiscus,Perimeter,3.83,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.327623936,0.000720634
Coloburiscus,Coloburiscus,Perimeter,4.06,mm,Onehor_s3h_25-01-16.csv,Onehor,s3,25-01-16,-3.6445,2.47,2.718281828,-0.183578055,0.000832287
Coloburiscus,Coloburiscus,Perimeter,6.23,mm,Onehor_s2o_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.874059543,0.00239662
Coloburiscus,Coloburiscus,Perimeter,3.87,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,-0.301961367,0.000739367
Coloburiscus,Coloburiscus,Perimeter,4.52,mm,Onehor_s2q_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.081524625,0.00108494
Coloburiscus,Coloburiscus,Perimeter,6.49,mm,Onehor_s2m_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.975048452,0.002651296
Coloburiscus,Coloburiscus,Perimeter,5.25,mm,Onehor_s2m_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,0.45132335,0.001570389
Coloburiscus,Coloburiscus,Perimeter,7.71,mm,Onehor_s2m_25-01-16.csv,Onehor,s2,25-01-16,-3.6445,2.47,2.718281828,1.400519924,0.004057309
